"columns","rows","columnnames","rownames","correlation_vec","reg_coeff","reg_const","stat_sig","sample_size"
574,640,"framtid2","måltid8",-0.311153550130143,-0.205308434746119,2.76993285774234,0.0103791437579787,69481
699,503,"sextrak2","alktype2",0.203932307471215,0.116889201218084,1.14780979152026,0.0104123596576429,55507
385,322,"samftil9","vennkont5",0.453295788850346,0.445846477392219,1.87697160883281,0.0104378906438788,27678
557,382,"eat8","samftil10",-0.1553120275651,-0.106627747252748,3.83808379120879,0.0104522802284851,60785
216,183,"energru4","trygg3",-0.225422914249513,-0.227215136413548,3.88022637047048,0.0105164518212694,49919
478,334,"alkprob16","spillprob4",-0.236418402307086,-0.60427807486631,2.66310160427807,0.0106170144507397,230328
378,493,"poldelt5","alkskaf2_3",0.280701754385966,0.280701754385965,1.3859649122807,0.0106365179499853,40513
259,381,"skole11","samftil4",0.243645577394503,0.118939717828132,1.1612654980761,0.0106798174780289,49775
227,461,"alknei2","alkpress2",0.217405423027024,0.205110809588423,1.05223880597015,0.0107122100074873,56285
504,375,"alktype3","poldelt1",-0.281785808632145,-0.983098591549294,3.78309859154929,0.0108180081854414,44662
740,198,"sosmedia2_1","fysselvb2",0.193330507630513,0.081015662078785,-0.0957285239677263,0.0108180594270805,42364
208,462,"enernei2","alkpress3",0.194885064074819,0.484180249280921,2.1457334611697,0.0108743836567258,56268
267,338,"skoletime5","spillvikt1",0.204480876076999,0.138574470469573,2.29160596212036,0.0109652663819342,30176
680,729,"påviven6","skolvansk2",0.304442821763117,0.178787878787879,1.76060606060606,0.0109786471895749,23262
676,211,"påviven2","enernei5",0.292117814139195,0.21671826625387,1.7172342621259,0.0109888238648965,49384
667,258,"påvifor2","skole10",0.499630040644868,0.332840236686391,1.09467455621302,0.0109909673277565,68260
747,382,"sosmedia2_8","samftil10",0.211304838501668,0.0499769479022592,-0.0266789611187954,0.0110115265598759,60785
521,383,"databruk2","samftil11",-0.214271412678653,-0.225960556939283,3.604221959087,0.011016942981688,60671
762,361,"søvnprob10","friluft9",0.253063168536407,0.377472821243986,0.697201924790587,0.0110754832272875,58222
753,383,"spilltid3_5","samftil11",0.211662845957443,0.09553549842856,0.261826093964057,0.0111575421424194,60671
229,502,"alknei4","alktype1",0.225706085026573,0.113680781758957,1.36429967426711,0.0113781215879735,55637
314,786,"nettkont1","venner3",-0.180515153798163,-0.229612595082257,3.36785777463294,0.0117767892074913,42873
593,384,"helsest3_4","samftil6",0.264135788194987,0.107883817427386,0.101659751037344,0.0118819148048704,49787
504,210,"alktype3","enernei4",-0.198166855437429,-0.0829839273235496,1.29524807826694,0.0120068353500725,50218
682,728,"påviven8","skolvansk1",-0.30053851801835,-0.12477497749775,2.9251800180018,0.0121021055190455,32616
595,780,"helsest3_6","ucla1",-0.15056041104107,-0.0573351786612985,0.347634625062909,0.012113848018092,125812
451,461,"alknei6","alkpress2",0.218600360999763,0.209231490159326,1.09559512652296,0.0121268549638065,56285
747,476,"sosmedia2_8","alkprob14",0.20089641767807,0.182012847965739,0.0513918629550315,0.0121932052988068,40984
378,366,"poldelt5","atfpro23",-0.245990908253398,-0.0889797507788165,2.04088785046729,0.0122562164344645,224812
733,678,"skolvansk6","påviven4",0.302079394137385,0.39462063428342,3.23364110798876,0.0122931646101154,39857
159,266,"venner1","skoletime4",0.374240838532966,0.507978723404256,1.27659574468085,0.0123266851623564,33040
756,288,"spilltid3_8","skolprob3",0.232666341825145,0.12999694842844,0.0341776014647551,0.0123406196090934,155636
593,693,"helsest3_4","seksual6",0.301511344577764,0.772727272727274,-0.545454545454546,0.0124658556156276,72921
322,383,"vennkont5","samftil11",0.436339969068027,0.440826873385013,2.2077519379845,0.0125368345254805,60671
212,683,"enernei6","påviven9",0.294868556790836,0.395633971291866,2.45992822966507,0.0125504611875962,39877
653,528,"piller1","depr2_2010",-0.160412402774087,-0.043884268000204,1.21443758398395,0.0128370417288,37537
704,503,"sextrak7","alktype2",0.198083078917247,0.0841531974701339,1.00070274068869,0.0128886082276369,55507
769,206,"søvnprob6","energi1",0.282123167334774,0.123181443864947,1.06786988745539,0.0129242905230043,109088
158,217,"oppdragelse5","energru6",-0.323924023294693,-0.0593525179856116,1.22482014388489,0.0131195142896571,53537
223,362,"rusfarl4","friluft10",-0.243618796871291,-0.196711685261304,2.26893716970053,0.0131467686218782,33860
495,732,"alkskaf2_5","skolvansk5",0.447249085825821,0.0817031070195627,1.60989643268124,0.0132110607492325,32444
499,732,"alkskaf2_9","skolvansk5",0.447249085825821,0.0817031070195627,1.60989643268124,0.0132110607492325,32444
732,495,"skolvansk5","alkskaf2_5",0.447249085825821,2.44827586206896,-0.448275862068962,0.0132110607492326,40653
732,499,"skolvansk5","alkskaf2_9",0.447249085825821,2.44827586206896,-0.448275862068962,0.0132110607492326,40374
474,596,"alkprob12","idrlagnei1",-0.195518650400819,-0.150869117557992,1.58651807885652,0.0132229627563646,26938
361,340,"friluft9","spillvikt3",0.454481417305482,0.457975986277873,3.147512864494,0.0132561863206383,29484
301,567,"kultmnd1","forhfor9",0.251696951187941,0.191080829978321,1.32703623412821,0.0133693716146356,36193
478,682,"alkprob16","påviven8",-0.307701312078313,-0.52210175145955,2.90992493744787,0.0133825022596155,36765
386,520,"samftil13","databruk1",-0.207486499410364,-0.163423780379949,3.07025860544098,0.0135581278983832,81366
227,267,"alknei2","skoletime5",-0.425062896612603,-0.154867256637168,1.51327433628319,0.0136684505753074,33057
208,240,"enernei2","rusholdn12",0.228187360904772,0.975471698113206,1.44905660377359,0.0137537132203802,32698
334,268,"spillprob4","skoleangst1",-0.172615750433223,-0.0624643172263456,1.98022525561842,0.01378862639022,21879
769,214,"søvnprob6","energru2",-0.424391956726481,-0.3125,2.31818181818182,0.0138336784271432,53955
258,675,"skole10","påviven1",0.495260556543649,1,-3.05311331771918e-15,0.0138646673211037,37431
384,260,"samftil6","skole12",-0.236045481993809,-0.342105263157895,2.97368421052631,0.0139180698422812,67613
253,401,"narko11","skolehels8",-0.194343807564886,-0.177611940298507,1.37761194029851,0.0141003092544894,30229
679,258,"påviven5","skole10",0.504272905659299,0.27972027972028,1.81118881118881,0.0141408327033241,68260
266,340,"skoletime4","spillvikt3",0.20254743930449,0.113181019332162,1.66818980667838,0.0142134767343586,29484
568,303,"forhfor10","kultmnd5",-0.253386310817866,-0.245315161839864,2.73083475298126,0.0142596229690631,65366
335,268,"spillprob5","skoleangst1",-0.170552031612096,-0.0700659745307628,1.94261750115072,0.0144875486316554,21879
199,262,"måltid12","karforn1",-0.171266292734048,-0.296712577962577,5.66839916839917,0.014558483540631,181116
212,388,"enernei6","alvor1",0.536745040121693,0.392857142857143,1.92857142857143,0.0146846608448134,38859
207,769,"enernei1","søvnprob6",0.373945835197525,0.567567567567568,0.756756756756756,0.0147058524076688,53016
328,389,"spilltid2_6","alvor2",-0.200574969958455,-0.0905182167911299,0.831636116768501,0.0148552366961636,38746
184,225,"trygg4","alknei1",-0.522708373489317,-0.555555555555555,2.11111111111111,0.0150515976931697,59653
268,352,"skoleangst1","someprob5",-0.171679978770307,-0.485880398671099,2.87873754152824,0.0150664241873389,46956
244,181,"ruskjør2","trygg1",-0.1819216141293,-0.261927034611788,4.11599625818524,0.0150841298790529,50124
288,755,"skolprob3","spilltid3_7",0.22606420578182,0.343178621659634,1.10126582278481,0.0151271116513099,141689
377,212,"poldelt4","enernei6",0.263138061081679,0.0846286701208986,1.61139896373057,0.0155911796773218,47389
361,397,"friluft9","hatytring8",-0.173274090594374,-0.317272727272728,4.91272727272726,0.0156861637180396,39911
225,461,"alknei1","alkpress2",0.208299071160742,0.197947548460662,1.08757126567845,0.0157265645334453,56285
211,372,"enernei5","doping16",0.24849415361244,1.01705237515226,1.15225334957369,0.0157345717066726,40908
321,317,"vennkont4","nettmøte1",0.207388098705997,0.542352941176471,2.39764705882353,0.0157990056337874,93891
600,474,"idrlagnei5","alkprob12",-0.192154280714191,-0.229140461215933,2.71719077568134,0.0159106873023653,20172
385,257,"samftil9","skole9",-0.232442235578156,-0.307686237373737,3.31486742424243,0.0159850297863282,68185
26,519,"skole1","bøker2",-0.388219462049948,-0.245945945945945,1.66486486486487,0.0160174711254666,136319
552,592,"eat2","helsest3_3",-0.190535665891295,-0.619444444444446,3.15277777777778,0.0161420458299919,21578
359,318,"friluft7","vennkont1",0.415462347899991,0.481900452488687,2.53092006033183,0.0161971429181026,27785
216,155,"energru4","oppdragelse2",-0.314501308192844,-0.657187993680886,4.1611374407583,0.0161995379455321,31144
215,369,"energru3","doping13",-0.19511049417732,-0.192897971967739,3.36770808863833,0.0163613117062788,41363
155,215,"oppdragelse2","energru3",-0.310207572336335,-0.120941176470588,1.50211764705882,0.0167989017536918,53888
528,252,"depr2_2010","narko1",-0.153270691051011,-0.402496467263309,3.43311351860575,0.0167989329350024,146560
405,208,"naken4","enernei2",0.214292769431808,0.0962969987198329,1.17192167275141,0.0168516396258426,50338
453,691,"alknei9","røyk3",0.342997170285018,0.470588235294118,0.352941176470588,0.0170044042746972,27827
323,389,"spilltid2_1","alvor2",0.196525226175867,0.0864448970355284,0.0807875084860823,0.0170459883478622,38746
355,393,"friluft2","hatytring4",-0.171064102125573,-0.45995260663507,3.78530805687204,0.0170858412052046,40020
386,523,"samftil13","databruk4",-0.200406831851278,-0.204469903834738,3.26650243381218,0.0171842598475188,78734
375,307,"poldelt1","kultår9",-0.215278067691216,-0.128256114535691,2.03201431696162,0.0172498879548925,39582
478,324,"alkprob16","spilltid2_2",0.215381759322087,0.731150793650793,1.49107142857143,0.0176670550036957,147458
647,531,"narko8","depr5_2010",-0.151864241684032,-0.0707163342893349,1.28830120723004,0.0178421048178582,37288
389,321,"alvor2","vennkont4",-0.186218007334078,-0.164860147889588,4.06260046847012,0.0180224257587631,27616
593,385,"helsest3_4","samftil9",0.248712572651751,0.0919395465994962,0.0516372795969775,0.0180893337758017,65176
680,282,"påviven6","skulktim2",-0.18306997896673,-0.132793942992874,2.65669536817102,0.0182327882957685,37478
743,198,"sosmedia2_4","fysselvb2",-0.179273472131873,-0.104081632653062,0.695918367346939,0.0182733341029716,42364
318,361,"vennkont1","friluft9",0.421157631702455,0.411856474258971,0.773790951638065,0.0183004015840443,58222
378,498,"poldelt5","alkskaf2_8",0.261608321784972,0.186651583710407,1.58257918552036,0.0183181652785929,40530
654,386,"piller2","samftil13",0.239076880613322,0.0256131448592485,0.948532076839436,0.0183529393471885,44650
586,764,"fritid23","søvnprob12",0.226352473779026,0.240980258679374,1.04526889040163,0.0184922147509871,34694
380,257,"samftil3","skole9",-0.224204709819166,-0.301855731816822,3.56973959892247,0.0185388263112166,68185
197,352,"fysselvb1","someprob5",0.227949171505575,0.31760435571688,1.26134301270417,0.0187692639172028,46956
380,260,"samftil3","skole12",-0.224650022787536,-0.347177742193755,3.88480784627702,0.0188503510890316,67613
361,392,"friluft9","hatytring2",-0.168239280633306,-0.325954198473282,4.91603053435114,0.0190323074334767,40067
490,290,"alkskaf1_10","framtid6",-0.156167281054069,-0.0230579531442665,0.07055487053021,0.0190852877219701,22278
387,552,"polholdn1","eat2",0.545626206999458,0.577903682719547,1.43909348441926,0.0191713469069278,34869
738,785,"snus3","utdplan2",0.193534499494126,0.0599684168969602,1.8754441373865,0.0192548686489239,37747
401,252,"skolehels8","narko1",-0.184750313516457,-0.129435718440955,1.99098312972658,0.0193471289524336,146560
534,646,"depr8_2010","narko7",-0.150511665106087,-2.15000000000002,5.30000000000003,0.01940000542045,91945
667,475,"påvifor2","alkprob13",0.272748407397292,0.300378429517503,1.72280037842952,0.0195646631347476,41047
211,682,"enernei5","påviven8",0.270759510130204,0.464139344262296,0.739754098360654,0.019633780907255,36765
382,754,"samftil10","spilltid3_6",0.194026990326799,0.482198142414861,2.22368421052632,0.0197944506864626,141689
555,593,"eat6","helsest3_4",-0.184030649898605,-0.348208248816768,3.31372549019608,0.0198323490735822,21578
476,331,"alkprob14","spillprob1",-0.21500093129488,-0.262173913043477,1.62217391304348,0.0199165972728955,235227
674,480,"påvifor9","alkprob18",0.271507235961631,0.316461684011353,1.44181646168401,0.0201495790432392,40841
459,283,"alkomg3","skulktim3",-0.221603511059153,-0.156,4.41291743119266,0.0205688022799475,38025
268,205,"skoleangst1","skolemat4",-0.40141056963906,-0.235751295336788,2.77720207253886,0.0205936577255635,37395
353,304,"someprob6","kultår1",-0.21113887554849,-0.264455401165399,1.88525324966383,0.0206204657377473,57307
454,290,"alko3","framtid6",-0.159122265256377,-0.532476783452935,4.90080202617138,0.0207552743220994,22278
675,212,"påviven1","enernei6",0.272011374756098,0.140065146579804,2.17589576547231,0.0208070635815268,47389
229,264,"alknei4","skoletime2",0.406060606060606,0.270707070707071,0.83030303030303,0.0211110181799886,33256
596,763,"idrlagnei1","søvnprob11",-0.346678544061421,-0.239130434782609,2.63735177865613,0.0211434874794559,34742
320,316,"vennkont3","nettkont3",-0.200700540732173,-0.33869388896658,4.20780310446092,0.0215307044100905,90853
667,479,"påvifor2","alkprob17",0.266306622775237,0.24198158145443,1.78437599237853,0.0218227177502478,40883
257,669,"skole9","påvifor4",0.4561903327415,0.511744966442954,1.61744966442953,0.0219022208546672,53274
228,184,"alknei3","trygg4",-0.5087230797228,-0.434782608695652,2.24347826086957,0.0219868567556532,49903
717,389,"skjermtid3_5","alvor2",-0.26067676397393,-0.0791792894519417,1.16730928118975,0.0220353562021808,38746
228,265,"alknei3","skoletime3",0.397307433264506,0.331491712707182,0.69060773480663,0.0220496804453177,32986
329,475,"spilltid2_7","alkprob13",0.207126695508523,0.104615966704503,0.0936435868331431,0.0220723409731491,41047
113,624,"media11","media5",0.33662273632257,0.946428571428572,1.41071428571428,0.0221687731475961,135688
287,749,"skolprob2","spilltid3_1",-0.212981844420284,-0.287692307692307,1.38,0.0222945516080745,141689
335,477,"spillprob5","alkprob15",-0.211879673300846,-0.215286114445779,1.98079231692677,0.0224133463748289,40914
319,354,"vennkont2","friluft1",0.402404315223438,0.22964509394572,0.806889352818371,0.0224147186399607,67825
683,728,"påviven9","skolvansk1",-0.274071690534156,-0.148177317731773,2.70645814581458,0.0226763097530992,32616
653,290,"piller1","framtid6",-0.151721789712471,-0.0250707441791192,1.07982922106935,0.022825370248022,22278
282,675,"skulktim2","påviven1",-0.17495652985742,-0.365226650441133,2.38850015211439,0.022898030577427,37431
290,453,"framtid6","alknei9",0.225120174875992,0.44927536231884,1.43478260869566,0.0229140090258482,23969
669,475,"påvifor4","alkprob13",0.267587395382234,0.326020184291356,1.55594559017113,0.0230607225490374,41047
383,387,"samftil11","polholdn1",-0.531873337388931,-0.568296795952783,4.45868465430017,0.0230942518679334,19855
181,197,"trygg1","fysselvb1",-0.184734772589408,-0.143570536828964,1.47440699126093,0.0231605397369269,30180
229,460,"alknei4","alkpress1",0.204612380513227,0.225433526011561,1.24277456647398,0.0231975731447617,56553
210,723,"enernei4","skolint4",-0.29759525910229,-0.436507936507937,3.34126984126984,0.0232834349857987,35784
301,322,"kultmnd1","vennkont5",-0.222356399648189,-0.0776727702303605,1.36119314825753,0.0232882091044953,27678
581,763,"fritid13","søvnprob11",0.217202452313454,0.141179839633448,1.05784650630012,0.0232882424549258,34742
368,215,"doping12","energru3",-0.18394573128074,-0.17706509629158,1.97047588731497,0.023298305497629,53888
318,358,"vennkont1","friluft6",0.399640242739639,0.419327006039689,0.819672131147541,0.0234437532548044,58398
388,217,"alvor1","energru6",0.294022069856208,0.346787947697555,2.72029562251279,0.0238013852111275,53537
357,318,"friluft5","vennkont1",0.39856984015177,0.470219435736677,2.42006269592477,0.0238525584861907,27785
259,667,"skole11","påvifor2",0.450051437389435,0.583333333333333,0.273333333333334,0.0239832248230743,54131
503,378,"alktype2","poldelt5",-0.250690429380074,-1.11999999999999,4.45333333333331,0.0239879424712097,35923
241,210,"rusholdn13","enernei4",-0.211316440311939,-0.0800413321675546,1.97726730784517,0.0240125988010398,50218
476,683,"alkprob14","påviven9",0.277502927150255,0.204830469112866,0.673943334881559,0.024078477457378,39877
185,354,"søvn1","friluft1",-0.238957736227545,-0.180522875816993,3.10366013071895,0.024118735650602,67825
320,375,"vennkont3","poldelt1",0.269352318143139,1.55729166666667,0.27604166666666,0.0241436823938354,44662
745,734,"sosmedia2_6","skolvansk7",0.410369266695819,0.246127366609294,-0.457831325301204,0.0242949536191727,32349
681,476,"påviven7","alkprob14",0.276872176440537,0.383631713554987,1.80647911338448,0.0244148981060126,40984
239,267,"rusholdn3","skoletime5",-0.175081955690496,-0.0548914935592433,1.21504003713589,0.0244950821650318,33057
321,354,"vennkont4","friluft1",0.396284949239009,0.403966597077244,1.71711899791232,0.0247448377382388,67825
183,197,"trygg3","fysselvb1",-0.181957474094659,-0.214285714285715,1.96428571428571,0.0248602696309941,30180
353,268,"someprob6","skoleangst1",-0.158631812353112,-0.0759559300064808,1.8200129617628,0.0248609748341102,21879
321,395,"vennkont4","hatytring6",-0.218819296567972,-0.547544080604535,3.84571788413098,0.0249199016078949,39802
554,593,"eat4","helsest3_4",-0.177275110952722,-0.359364435429344,3.04901960784314,0.0249236931052814,21578
367,401,"atfpro20","skolehels8",-0.176771474099108,-0.116161616161617,1.2550505050505,0.0253445793735703,30229
389,364,"alvor2","atfpro5",-0.16292251853787,-0.414800655379576,4.0999453850355,0.0254876946637817,364372
479,334,"alkprob17","spillprob4",-0.206416557100292,-0.378235294117648,1.9664705882353,0.0255576134433719,230328
761,210,"søvnprob1","enernei4",0.344265186329548,0.266666666666666,0.866666666666667,0.0255822119844117,50218
479,673,"alkprob17","påvifor8",0.261234663059975,0.329776915615907,0.543161978661495,0.0255895315893823,49708
479,680,"alkprob17","påviven6",0.274688841028188,0.323170731707318,0.658536585365852,0.025610284305327,39648
386,322,"samftil13","vennkont5",0.399987246930042,0.375920084121977,1.88801261829653,0.0257793993480928,27678
279,389,"skulkgr2","alvor2",-0.201839764340689,-0.0722123893805305,1.36530973451328,0.0257845996661754,38746
320,397,"vennkont3","hatytring8",0.219655157089169,0.457793234271262,2.71229845083781,0.0257905284096461,39911
729,746,"skolvansk2","sosmedia2_7",0.399361531915436,1.05263157894737,2.94736842105263,0.0260337078000129,67510
351,265,"someprob4","skoletime3",-0.178715472774735,-0.125443262411347,2.01462765957447,0.0260864098347097,32986
388,279,"alvor1","skulkgr2",-0.201175246878128,-0.64933628318584,4.59845132743363,0.0262869172837214,76859
215,769,"energru3","søvnprob6",-0.386381987882961,-0.510479041916168,3.09131736526946,0.0263462618944876,53016
388,328,"alvor1","spilltid2_6",-0.181830202122183,-0.386445565969719,4.12328767123288,0.0264620477699072,147458
240,215,"rusholdn12","energru3",-0.15410112007999,-0.0569044901814178,1.37086301208138,0.0266256498006785,53888
597,764,"idrlagnei2","søvnprob12",-0.333911191433048,-0.361863488624052,2.94366197183099,0.0267490002187554,34694
476,756,"alkprob14","spilltid3_8",0.201081622510411,0.202340182648401,1.06849315068494,0.026995755015056,141689
767,206,"søvnprob4","energi1",0.250317361481178,0.161299052774019,1.53058186738836,0.0270796094097271,109088
769,211,"søvnprob6","enernei5",0.345156924969147,0.190239043824701,0.941235059760956,0.0270946884388393,49384
187,581,"søvnprob9","fritid13",0.211338893671433,0.343199276999548,1.46430185268866,0.0273850350557068,321177
216,388,"energru4","alvor1",0.289708642625167,0.208121827411167,2.6243654822335,0.0273932589355901,38859
642,294,"måltid10","fritid3",-0.211322152377599,-0.197149004841314,5.08795051102743,0.0273975573874229,330975
213,389,"energru1","alvor2",-0.287090303923279,-0.14376130198915,1.80470162748644,0.0274795401590118,38746
306,349,"kultår8","someprob2",-0.201235437020324,-0.098223615464995,1.21943573667711,0.0275279986967508,47123
681,479,"påviven7","alkprob17",0.271319825042859,0.246696035242291,1.90602055800294,0.0275516273451805,40883
325,478,"spilltid2_3","alkprob16",0.200363615687418,0.0672348484848486,-0.00473484848484872,0.0275582733179435,40880
338,315,"spillvikt1","nettkont2",-0.218231861457775,-0.27944969905417,3.3439380911436,0.0275594207322684,91953
185,355,"søvn1","friluft2",-0.234907375673616,-0.205884975479269,3.17012929112795,0.0275916451068032,67480
477,674,"alkprob15","påvifor9",0.257822661319355,0.146239554317549,0.798050139275766,0.0276516887128259,53096
729,179,"skolvansk2","mestr4",0.208084043290601,0.352941176470588,1.94957983193277,0.0276930189576782,203401
711,390,"skjermtid2_7","alvor3",-0.250895001005003,-0.0681079983759643,0.34541209906618,0.0277418533440847,38510
376,754,"poldelt2","spilltid3_6",-0.170714179347011,-0.0728910728910732,1.98198198198199,0.0278746095442623,141689
476,669,"alkprob14","påvifor4",0.257386745803779,0.173469387755102,0.806122448979592,0.0279249835611157,53274
306,378,"kultår8","poldelt5",-0.200618239496253,-0.456140350877201,2.12280701754387,0.0280170650703613,35923
768,216,"søvnprob5","energru4",0.376078545416306,0.805460750853244,-1.12627986348123,0.0283755959825141,53553
695,203,"seksuori3","skolemat2",-0.161967885034754,-0.0863897878460986,1.84043509528947,0.0284856812950316,37450
732,745,"skolvansk5","sosmedia2_6",0.399702304906483,0.531100478468899,4.36363636363636,0.0286424328033914,67510
182,216,"trygg2","energru4",-0.193452836847794,-0.140006651147323,1.90971067509146,0.02867613482785,53553
378,502,"poldelt5","alktype1",-0.241714425927834,-0.0439640162507255,2.02655252466628,0.0286866554847194,55637
314,570,"nettkont1","forhfor12",-0.161536615679358,-0.210315695864829,3.65599525715133,0.0289166245967386,36193
305,378,"kultår7","poldelt5",-0.199350287157808,-0.771929824561416,3.27192982456143,0.0290450192148343,35923
84,207,"alkodebut","enernei1",-0.256875462838155,-0.269938650306748,3.47239263803681,0.0293907201107358,51271
228,390,"alknei3","alvor3",-0.353357789185606,-0.148841793987186,2.03942828979793,0.0295382725378867,38510
184,230,"trygg4","alknei5",-0.474773457625396,-0.5,2,0.0296455966549517,59396
211,768,"enernei5","søvnprob5",0.339875288715955,0.613636363636363,1.22727272727273,0.0296943691159882,53130
381,260,"samftil4","skole12",-0.209142639795696,-0.32672849915683,3.54215851602023,0.0298355820322828,67613
315,787,"nettkont2","venner4",-0.157986198647587,-0.147634757622518,2.56568935241845,0.0299163161431276,42807
378,719,"poldelt5","skjermtid3_7",-0.168549151362802,-0.0702898550724628,1.98333333333334,0.0299501348098198,115420
745,480,"sosmedia2_6","alkprob18",-0.174254422423562,-0.11448948948949,0.891141141141142,0.0301200639350959,40841
267,228,"skoletime5","alknei3",-0.377406591564177,-0.61904761904762,3.57142857142857,0.0303701536033434,59501
278,319,"skulkgr1","vennkont2",0.266596208890061,0.332721712538227,1.37981651376147,0.0304810650274322,27781
307,290,"kultår9","framtid6",-0.182290410239442,-0.0977929984779308,1.43417047184171,0.0305049313596006,22278
367,399,"atfpro20","skolehels7",-0.170522412326788,-0.0848310567936737,1.25736879942487,0.0305647939609895,30292
586,187,"fritid23","søvnprob9",0.207143358585239,0.157385195339274,1.08498971898561,0.0306794340053658,119676
643,585,"måltid11","fritid22",0.207771747890914,0.399964304836695,3.19079064786721,0.0309505967800345,183999
564,611,"forhfor6","kultmnd3",-0.221530276316778,-0.150156880322725,1.84132675930076,0.0309660141449697,20765
361,391,"friluft9","hatytring3",-0.155208647231065,-0.208604302151076,4.80840420210105,0.0311384712820813,40046
355,394,"friluft2","hatytring5",-0.154347198234049,-0.265267175572518,3.62213740458015,0.031207943458398,40027
729,671,"skolvansk2","påvifor6",0.255522151536683,0.427525622254759,2.50951683748169,0.0315005047536292,43691
397,354,"hatytring8","friluft1",-0.153183479349066,-0.0619764353333786,1.39964584894096,0.0316304367311338,67825
593,699,"helsest3_4","sextrak2",0.262819151672155,0.274358974358974,-0.0820512820512818,0.0316572104846155,72208
198,352,"fysselvb2","someprob5",0.208844184768366,0.427707199032064,2.09860859044162,0.0316789425785234,46956
355,392,"friluft2","hatytring2",-0.153906274366535,-0.426920208799403,3.76808351976138,0.0316992897046754,40067
237,314,"rusholdn11","nettkont1",0.324240606241792,0.165943600867679,1.0173535791757,0.0317743979246228,93185
209,675,"enernei3","påviven1",0.251527798053992,0.520481927710844,0.925301204819276,0.0318249118684451,37431
586,643,"fritid23","måltid11",0.206644621970004,0.11703511053316,0.950007224389538,0.031893569681007,69203
184,197,"trygg4","fysselvb1",-0.173991124157781,-0.17311507936508,1.73387896825397,0.0320506695789987,30180
353,266,"someprob6","skoletime4",-0.173376751505125,-0.121001265136454,1.8698716790168,0.0320951639602,33040
389,711,"alvor2","skjermtid2_7",-0.244324168045569,-0.772727272727272,3.86363636363636,0.0322387808232322,116721
624,771,"media5","tenner1",0.309344112444873,0.421052631578948,0.657894736842105,0.0323960148061877,190966
179,733,"mestr4","skolvansk6",0.20199070570345,0.145571245186136,2.27971758664955,0.0326994869729796,32422
396,360,"hatytring7","friluft8",-0.153213292464314,-0.106478079843253,1.66746265001225,0.0329384998290437,58259
212,680,"enernei6","påviven6",0.253374161433671,0.390378548895901,2.32807570977917,0.0330071753071798,39648
266,237,"skoletime4","rusholdn11",-0.167305127417635,-0.234567901234568,2.25925925925926,0.0333387959853952,33768
257,383,"skole9","samftil11",-0.203887008412879,-0.158529741863075,2.65572390572391,0.0334622398396548,60671
388,365,"alvor1","atfpro7",-0.156393580870475,-0.372574385510997,4.24062095730919,0.0335145901128489,364527
264,237,"skoletime2","rusholdn11",-0.16550729452017,-0.244343226564795,2.20819864825154,0.0336290523256145,33768
390,502,"alvor3","alktype1",-0.195705230506384,-0.210272873194221,3.15569823434992,0.0336822649587605,55637
495,734,"alkskaf2_5","skolvansk7",0.388836255964197,0.0769230769230771,1.66666666666667,0.0337016111810724,32349
499,734,"alkskaf2_9","skolvansk7",0.388836255964197,0.0769230769230771,1.66666666666667,0.0337016111810724,32349
734,495,"skolvansk7","alkskaf2_5",0.388836255964197,1.96551724137932,0.0344827586206775,0.0337016111810724,40653
734,499,"skolvansk7","alkskaf2_9",0.388836255964197,1.96551724137932,0.0344827586206775,0.0337016111810724,40374
390,710,"alvor3","skjermtid2_6",-0.242078059471812,-0.624156545209178,3.28205128205129,0.033909974542378,116721
316,348,"nettkont3","someprob1",-0.18610106441675,-0.459325396825397,2.57043650793651,0.034010996022042,47261
517,390,"atfpro22","alvor3",-0.235711826039902,-0.180194805194805,1.97835497835498,0.0341428259894426,38510
321,392,"vennkont4","hatytring2",-0.206535238859925,-0.554789550072569,3.85413642960813,0.0345263131051764,40067
388,763,"alvor1","søvnprob11",-0.205553396953934,-0.256638061585058,4.37193336698637,0.0345291949645493,34742
395,356,"hatytring6","friluft4",-0.152075624181333,-0.0616175598180743,1.36092544987146,0.0347488189504879,67450
215,181,"energru3","trygg1",-0.186782371727257,-0.338378022701101,3.10001645007403,0.0347648248488721,50124
378,745,"poldelt5","sosmedia2_6",-0.162013797847329,-0.072072072072073,1.99999999999999,0.0347910577732974,67510
254,387,"rusnett1","polholdn1",-0.473684210526316,-0.0947368421052632,1.35789473684211,0.0348799913794964,19855
317,378,"nettmøte1","poldelt5",0.197505099840004,0.536363636363632,0.463636363636372,0.0351754829752984,35923
319,314,"vennkont2","nettkont1",-0.182819797468631,-0.18640350877193,2.20175438596492,0.0351813996981191,93185
319,304,"vennkont2","kultår1",-0.208708161862049,-0.608744394618838,2.55717488789239,0.0352815276666012,57307
316,378,"nettkont3","poldelt5",-0.165481501540926,-0.56006493506493,2.68506493506492,0.0353385727723465,35923
259,383,"skole11","samftil11",0.201675398987032,0.103020950243173,1.24172278338945,0.0354712277607381,60671
331,478,"spillprob1","alkprob16",-0.195346775254627,-0.0888585720782173,1.92160072760345,0.0356010752868694,40880
209,390,"enernei3","alvor3",0.449802850758963,0.478395061728395,0.93827160493827,0.0356960502122877,38510
198,500,"fysselvb2","alkskaf2_10",-0.197772293902294,-0.704049844236774,4.37071651090344,0.0357499425576225,40261
